catalog_id,title,region,edition,family_key,provisional_work_key,content_type,role,target_field,proposed_company,proposed_company_slug,source_names,company_resolution,current_company,recommended_action,confidence,safe_for_catalog_import,evidence_scope,source_count,sources,source_grades,source_urls,evidence_summary,guardrail,identifier_warning,current_cusa,pricecharting_model_cusa
ps4-kowloon-high-school-chronicle,Kowloon High-School Chronicle,PAL España,standard,kowloon high school chronicle,kowloon high school chronicle,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,PQube Ltd.,pqube,PQube,EXACT_NAME_OR_ALIAS,PQube,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION,2,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL,https://www.pricecharting.com/game/pal-playstation-4/kowloon-high-school-chronicle,La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,CUSA_STRONG_TITLE_REVIEW,CUSA27034_00,CUSA27034_00
ps4-lacuna,Lacuna,PAL España,standard,lacuna,lacuna,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Red Art Games,red-art-games,Red Art Games,EXACT_NAME_OR_ALIAS,Red Art Games,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION,2,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL,https://www.pricecharting.com/game/pal-playstation-4/lacuna,La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,CUSA_TITLE_CONFLICT,CUSA29933_00,CUSA29933_00
ps4-le-tour-de-france-2016,Le Tour de France 2016,PAL España,standard,le tour de france 2016,le tour de france 2016,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Focus Home Interactive,focus-home-interactive,Focus Home Interactive,EXACT_NAME_OR_ALIAS,Focus Home Interactive,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION,2,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL,https://www.pricecharting.com/game/pal-playstation-4/le-tour-de-france-2016,La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,CUSA_TITLE_CONFLICT,CUSA04251_00,CUSA04251_00
ps4-lego-ninjago-movie,LEGO Ninjago Movie,PAL España,standard,lego ninjago movie,lego ninjago movie,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Warner Bros. Interactive Entertainment,warner-bros-interactive-entertainment,Warner Bros Interactive Entertainment,EXACT_NAME_OR_ALIAS,WB Games,REPLACE_OR_ADD_REVIEW,HIGH,NO,EXACT_PHYSICAL_EDITION,1,PRICECHARTING_EXACT_PAL_PAGE,B_EXACT_PHYSICAL,https://www.pricecharting.com/game/pal-playstation-4/lego-ninjago-movie,La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,CUSA_TITLE_CONFLICT,CUSA07744_00,CUSA07744_00
ps4-mafia-iii,Mafia III,PAL España,standard,mafia iii,mafia iii,GAME_OR_UNKNOWN,DEVELOPER,developer,Hangar 13,hangar-13,Hangar 13,EXACT_NAME_OR_ALIAS,Hangar 13,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,4,LAUNCHBOX_GAMES_DB | PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT | WIKIPEDIA_PS4_LIST,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL | B_PS4_RELEASE | C_DISCOVERY,https://www.pricecharting.com/game/pal-playstation-4/mafia-iii | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://gamesdb.launchbox-app.com/games/details/141385,La ficha enlazada de la edición física PAL atribuye el desarrollo a esta compañía. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo. | La lista específica de PS4 atribuye el desarrollo a esta compañía. | LaunchBox registra esta desarrolladora para su ficha de PS4.,No propagar a ports o compilaciones sin comprobar sus créditos propios.,CUSA_TITLE_CONFLICT,CUSA03617_00,CUSA03617_00
ps4-mafia-iii,Mafia III,PAL España,standard,mafia iii,mafia iii,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,2K Games,2k-games,2K Games,EXACT_NAME_OR_ALIAS,2K Games,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION,2,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL,https://www.pricecharting.com/game/pal-playstation-4/mafia-iii,La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,CUSA_TITLE_CONFLICT,CUSA03617_00,CUSA03617_00
ps4-marvel-spiderman,Marvel Spiderman,PAL España,standard,marvel spiderman,marvel spiderman,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Sony Interactive Entertainment,sony-interactive-entertainment,Sony Interactive Entertainment,EXACT_NAME_OR_ALIAS,Sony Interactive Entertainment,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION,1,PRICECHARTING_EXACT_PAL_PAGE,B_EXACT_PHYSICAL,https://www.pricecharting.com/game/pal-playstation-4/marvel-spiderman,La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,CUSA_TITLE_CONFLICT,CUSA11993_00,CUSA11993_00
ps4-might-&amp;-magic-clash-of-heroes-definitive-edition,Might & Magic: Clash Of Heroes: Definitive Edition,PAL España,standard,might and magic clash of heroes definitive edition,might and magic clash of heroes,EDITION_VARIANT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Clear River Games,clear-river-games,Clear River Games,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,EXACT_PHYSICAL_EDITION,1,PRICECHARTING_EXACT_PAL_PAGE,B_EXACT_PHYSICAL,https://www.pricecharting.com/game/pal-playstation-4/might-&-magic-clash-of-heroes-definitive-edition,La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,CUSA_TITLE_CONFLICT,CUSA32393_00,CUSA32393_00
ps4-nba-2k-playgrounds-2,NBA 2K Playgrounds 2,PAL España,standard,nba 2k playgrounds 2,nba 2k playgrounds 2,GAME_OR_UNKNOWN,DEVELOPER,developer,Saber Interactive Inc,saber-interactive,Saber Interactive,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,4,LAUNCHBOX_GAMES_DB | STEAM_STORE | WIKIDATA | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://store.steampowered.com/app/726590 | https://www.wikidata.org/wiki/Q51931730 | https://gamesdb.launchbox-app.com/games/details/207674,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,CUSA_TITLE_CONFLICT,CUSA10660_00,
ps4-nier-automata-collector%27s-edition,Nier Automata [Collector's Edition],PAL España,standard,nier automata,nier automata,EDITION_VARIANT,DEVELOPER,developer,PlatinumGames Inc,platinumgames,PlatinumGames | PlatinumGames Inc.,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,3,LAUNCHBOX_GAMES_DB | STEAM_STORE | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://store.steampowered.com/app/524220 | https://gamesdb.launchbox-app.com/games/details/35050,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,TITLE_CONFLICT,,
ps4-nightmare-boy,Nightmare Boy,PAL España,standard,nightmare boy,nightmare boy,GAME_OR_UNKNOWN,DEVELOPER,developer,The Vanir Project,the-vanir-project,The Vanir Project,EXACT_NAME_OR_ALIAS,The Vanir Project,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK | GAME_WORK_OR_PS4_RELEASE,4,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT | STEAM_STORE | WIKIPEDIA_PS4_LIST,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL | B_OTHER_PLATFORM | B_PS4_RELEASE,https://www.pricecharting.com/game/pal-playstation-4/nightmare-boy | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://store.steampowered.com/app/597860,"La ficha enlazada de la edición física PAL atribuye el desarrollo a esta compañía. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo. | La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,CUSA_STRONG_TITLE_REVIEW,CUSA09449_00,CUSA09449_00
ps4-nightmare-boy,Nightmare Boy,PAL España,standard,nightmare boy,nightmare boy,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,BadLand Games,badland-games,Badland Games,EXACT_NAME_OR_ALIAS,Badland Games,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION | PAL_RELEASE,3,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT | WIKIPEDIA_PS4_LIST_PAL,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL | B_PAL_RELEASE,https://www.pricecharting.com/game/pal-playstation-4/nightmare-boy | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z),La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo. | La columna PAL de la lista de PS4 atribuye la publicación a esta compañía.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,CUSA_STRONG_TITLE_REVIEW,CUSA09449_00,CUSA09449_00
ps4-no-man%27s-sky-beyond,No Man's Sky: Beyond,PAL España,standard,no man s sky beyond,no man s sky beyond,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Hello Games Ltd.,hello-games,Hello Games,EXACT_NAME_OR_ALIAS,Hello Games,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION,2,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL,https://www.pricecharting.com/game/pal-playstation-4/no-man%27s-sky-beyond,La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,CUSA_TITLE_CONFLICT,CUSA03952_00,CUSA03952_00
ps4-on-the-road-truck-simulator,On the Road: Truck Simulator,PAL España,standard,on the road truck simulator,on the road truck simulator,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Aerosoft GmbH,aerosoft,Aerosoft,EXACT_NAME_OR_ALIAS,Aerosoft,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION,2,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL,https://www.pricecharting.com/game/pal-playstation-4/on-the-road-truck-simulator,La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,CUSA_TITLE_CONFLICT,CUSA20547_00,
ps4-one-punch-man-a-hero-nobody-knows,One Punch Man: A Hero Nobody Knows,PAL España,standard,one punch man a hero nobody knows,one punch man a hero nobody knows,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Bandai Namco Entertainment,bandai-namco-entertainment,Bandai Namco Entertainment | Bandai Namco,EXACT_NAME_OR_ALIAS,Bandai Namco Entertainment,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION | PAL_RELEASE,2,REGIONATLAS_LEGACY_PRICECHARTING_CREDIT | WIKIPEDIA_PS4_LIST_PAL,B_LEGACY_EXACT_PHYSICAL | B_PAL_RELEASE,https://www.pricecharting.com/game/pal-playstation-4/one-punch-man-a-hero-nobody-knows | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z),El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo. | La columna PAL de la lista de PS4 atribuye la publicación a esta compañía.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,MODEL_CONFLICT,CUSA16128_00,CUSA16264_00
ps4-paper-dolls,Paper Dolls,PAL España,standard,paper dolls,paper dolls,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Winking Entertainment Corporation,winking-entertainment,Winking Entertainment,EXACT_NAME_OR_ALIAS,Winking Entertainment,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION,2,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL,https://www.pricecharting.com/game/pal-playstation-4/paper-dolls,La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,CUSA_STRONG_TITLE_REVIEW,CUSA13441_00,
ps4-pathfinder-kingmaker-definitive-edition,Pathfinder: Kingmaker: Definitive Edition,PAL España,standard,pathfinder kingmaker definitive edition,pathfinder kingmaker,EDITION_VARIANT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Deep SIlver,deep-silver,Deep Silver,EXACT_NAME_OR_ALIAS,Deep Silver,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION,2,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL,https://www.pricecharting.com/game/pal-playstation-4/pathfinder-kingmaker-definitive-edition,La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,CUSA_TITLE_CONFLICT,CUSA15041_00,CUSA15041_00
ps4-pato-box,Pato Box,PAL España,standard,pato box,pato box,GAME_OR_UNKNOWN,DEVELOPER,developer,Bromio,bromio,Bromio,EXACT_NAME_OR_ALIAS,Bromio,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK | GAME_WORK_OR_PS4_RELEASE,4,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT | STEAM_STORE | WIKIPEDIA_PS4_LIST,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL | B_OTHER_PLATFORM | B_PS4_RELEASE,https://www.pricecharting.com/game/pal-playstation-4/pato-box | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://store.steampowered.com/app/682080,"La ficha enlazada de la edición física PAL atribuye el desarrollo a esta compañía. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo. | La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,CUSA_TITLE_CONFLICT,CUSA13388_00,CUSA13388_00
ps4-pato-box,Pato Box,PAL España,standard,pato box,pato box,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Red Art Games,red-art-games,Red Art Games,EXACT_NAME_OR_ALIAS,Red Art Games,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION,2,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL,https://www.pricecharting.com/game/pal-playstation-4/pato-box,La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,CUSA_TITLE_CONFLICT,CUSA13388_00,CUSA13388_00
ps4-pillars-of-eternity-ii-deadfire,Pillars of Eternity II: Deadfire,PAL España,standard,pillars of eternity ii deadfire,pillars of eternity ii deadfire,GAME_OR_UNKNOWN,DEVELOPER,developer,Obsidian Entertainment,obsidian-entertainment,Obsidian Entertainment,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE,3,STEAM_STORE | WIKIDATA | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://store.steampowered.com/app/560130 | https://www.wikidata.org/wiki/Q28871558,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,CUSA_STRONG_TITLE_REVIEW,CUSA13480_00,
ps4-pocket-bravery,Pocket Bravery,PAL España,standard,pocket bravery,pocket bravery,GAME_OR_UNKNOWN,DEVELOPER,developer,Statera Studio,statera-studio,Statera Studio,EXACT_NAME_OR_ALIAS,Statera Studio,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK | PS4_RELEASE,4,LAUNCHBOX_GAMES_DB | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT | STEAM_STORE | WIKIDATA,B_LEGACY_EXACT_PHYSICAL | B_OTHER_PLATFORM | C_DISCOVERY,https://www.pricecharting.com/game/pal-playstation-4/pocket-bravery | https://store.steampowered.com/app/1555150 | https://www.wikidata.org/wiki/Q123109173 | https://gamesdb.launchbox-app.com/games/details/476635,"El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,CUSA_TITLE_CONFLICT,CUSA41698_00,
ps4-projection-first-light,Projection: First Light,PAL España,standard,projection first light,projection first light,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Red Art Games,red-art-games,Red Art Games,EXACT_NAME_OR_ALIAS,Red Art Games,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION,2,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL,https://www.pricecharting.com/game/pal-playstation-4/projection-first-light,La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,CUSA_TITLE_CONFLICT,CUSA24252_00,
ps4-real-farm,Real Farm,PAL España,standard,real farm,real farm,GAME_OR_UNKNOWN,DEVELOPER,developer,Triangle Studios,triangle-studios,Triangle Studios,EXACT_NAME_OR_ALIAS,"Soedesco, Triangle Studios",REPLACE_OR_ADD_REVIEW,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,4,LAUNCHBOX_GAMES_DB | PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT | WIKIPEDIA_PS4_LIST,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL | B_PS4_RELEASE | C_DISCOVERY,https://www.pricecharting.com/game/pal-playstation-4/real-farm | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://gamesdb.launchbox-app.com/games/details/473847,La ficha enlazada de la edición física PAL atribuye el desarrollo a esta compañía. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo. | La lista específica de PS4 atribuye el desarrollo a esta compañía. | LaunchBox registra esta desarrolladora para su ficha de PS4.,No propagar a ports o compilaciones sin comprobar sus créditos propios.,CUSA_TITLE_CONFLICT,CUSA07966_00,
ps4-real-farm,Real Farm,PAL España,standard,real farm,real farm,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Soedesco,soedesco,Soedesco,EXACT_NAME_OR_ALIAS,Soedesco,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION | PAL_RELEASE,3,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT | WIKIPEDIA_PS4_LIST_PAL,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL | B_PAL_RELEASE,https://www.pricecharting.com/game/pal-playstation-4/real-farm | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z),La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo. | La columna PAL de la lista de PS4 atribuye la publicación a esta compañía.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,CUSA_TITLE_CONFLICT,CUSA07966_00,
ps4-resident-evil-2,Resident Evil 2,PAL España,standard,resident evil 2,resident evil 2,GAME_OR_UNKNOWN,DEVELOPER,developer,Capcom,capcom,Capcom | CAPCOM Co Ltd.,EXACT_NAME_OR_ALIAS,Capcom,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,4,LAUNCHBOX_GAMES_DB | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT | STEAM_STORE | WIKIPEDIA_PS4_LIST,B_LEGACY_EXACT_PHYSICAL | B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://www.pricecharting.com/game/pal-playstation-4/resident-evil-2 | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://store.steampowered.com/app/883710 | https://gamesdb.launchbox-app.com/games/details/152940,"El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo. | La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,MODEL_CONFLICT,CUSA33878_00,CUSA09171_00
ps4-resident-evil-5,Resident Evil 5,PAL España,standard,resident evil 5,resident evil 5,GAME_OR_UNKNOWN,DEVELOPER,developer,Capcom,capcom,Capcom,EXACT_NAME_OR_ALIAS,Capcom,RETAIN,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,3,LAUNCHBOX_GAMES_DB | STEAM_STORE | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://store.steampowered.com/app/21690 | https://gamesdb.launchbox-app.com/games/details/162364,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,CUSA_STRONG_TITLE_REVIEW,CUSA04284_00,
ps4-riot-civil-unrest,Riot Civil Unrest,PAL España,standard,riot civil unrest,riot civil unrest,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Merge Games,merge-games,Merge Games,EXACT_NAME_OR_ALIAS,Merge Games,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION,2,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL,https://www.pricecharting.com/game/pal-playstation-4/riot-civil-unrest,La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,CUSA_TITLE_CONFLICT,CUSA13018_00,CUSA13018_00
